"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","cor.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","cor.valid_mean"
183,0,0.4,0,0.5,0.001,2,0.2,"relu",0.8,0.5,0.597590933202563,-31.5842821336296,-0.0179720380356781,1.24992082820108,0.119663170202537,0.549411873038603,-8.56450133454489,-0.102548459548343,1.14772538985446,0.0617739894432442
797,0.8,0,0,0.75,0.001,2,0.1,"relu",0.6,0.2,0.60551656616574,-31.4103653706606,-0.0114062397882485,1.30129109204085,0.130602924567992,0.549409725149783,-8.65927683641299,-0.118441636383199,1.14913379854596,0.0593439972170537
495,0.6,0.2,0.25,0.75,0.001,2,0.2,"relu",0.3,0.1,0.598838844649357,-31.229260710596,0.00460693983926576,1.19732809200227,0.120168524617169,0.549389986098372,-8.39421320029036,-0.0554065508068243,1.11564704634894,0.0533120673028901
52,0.4,0,0.75,1,0.001,1,0.1,"relu",0.8,0.6,0.632880171418655,-30.4538718189503,0.0383709619522727,1.2747377720353,0.165835592385535,0.549292498776769,-8.38235060283676,-0.0615698304389607,1.11001875765775,0.0580076813878362
230,0.8,0.4,0,1,0.001,1,0.1,"relu",0.1,0.7,0.619347136659164,-31.1319952896587,0.00343286573526047,1.32597445025426,0.144646773507357,0.549245711949491,-8.64375689544489,-0.12132824392666,1.15577973438458,0.063175921423244
93,0.2,0,0.25,0.25,0.001,1,0.1,"relu",0.2,1,0.62121459779872,-30.6657226141237,0.0301293514270333,1.24675783118185,0.151643767676279,0.549058913968983,-8.3081359823369,-0.040920777972707,1.11993427488993,0.0649891145057016
676,0.6,0.2,0,0,0.001,2,0.1,"relu",0.9,0.6,0.608388017580325,-31.4455025938776,-0.0103953094032049,1.28611040315588,0.130802119930373,0.548854777351722,-8.70823303239372,-0.142918727924829,1.14392131520598,0.060285174460911
58,0.6,0.2,0.25,0.75,0.001,1,0.1,"relu",0,0,0.618492010498115,-30.929285147634,0.0314212032040698,1.22696383646712,0.149506002755727,0.548831471253514,-8.40932482918786,-0.0519474572983579,1.10230771746591,0.0594073486054915
310,1,0.2,1,0.25,0.001,1,0.2,"relu",0.8,0.9,0.609591742209762,-30.8249276395904,0.0250299127084217,1.18235482634378,0.135242017508708,0.54881757588226,-8.2791704265377,-0.0306579411058731,1.08852778859521,0.0613572253331501
579,1,0.2,1,1,0.001,1,0.1,"relu",0.4,0.9,0.649089070642607,-29.9347098689323,0.0595248685300353,1.31680615815248,0.187911196999653,0.548774988516309,-8.34293165421439,-0.0543255192077114,1.12761239557844,0.0628398807094044
759,0.4,1,0.25,0.75,0.001,2,0.2,"relu",0,1,0.591020843607273,-32.0010068456543,0.00971118927564174,1.15067443760781,0.114064377174319,0.548698783788991,-8.54032955925175,-0.0425606044204284,1.07428849371753,0.0545674235327299
661,0.6,0.6,0,1,0.001,2,0.2,"relu",0.6,0.8,0.603351029467567,-31.6437821707115,-0.0169508245949498,1.25824547177603,0.12317622172536,0.548678561444931,-8.66615097721574,-0.114738664907182,1.12476470185717,0.0582917759423118
298,0.6,0.2,0.5,0.75,0.001,2,0.1,"relu",0.9,0.7,0.61820734600193,-30.6538890013205,0.0272198047149827,1.23987968853699,0.146980772153246,0.548617058603983,-8.34647409363951,-0.0521402335579811,1.10608467625333,0.0589573578131222
633,0.2,0,1,0.5,0.001,2,0.1,"relu",0.6,0.3,0.590152445072268,-31.100648292481,0.00786168085124675,1.15756028685965,0.111996093185378,0.548614446410623,-8.2464082303338,-0.031058635181856,1.07329234157743,0.062717899992475
846,0.2,1,0.75,1,0.001,2,0.2,"relu",0.3,0.4,0.594800574913951,-31.2079174904893,0.00895514656152187,1.16297973645956,0.1172137942904,0.548261403951433,-8.35016435795624,-0.0472764843847937,1.09084604388079,0.0611202452121494
767,1,0.8,0.25,1,0.001,2,0.1,"relu",0.4,0.1,0.615682653281503,-30.778781824378,0.0198140485902973,1.2659367333778,0.145828926365855,0.548257648544611,-8.38921126637849,-0.0654240264675795,1.11330901814547,0.0599018447066461
71,1,0.6,0,0.5,0.001,1,0.2,"relu",0.4,0,0.607772054524104,-31.50332477659,-0.0111207246026918,1.27900052712465,0.133009290961254,0.548231743156249,-8.69983601550847,-0.129421011064115,1.16171566520188,0.0674966130091989
740,0.4,0.4,0.75,0.5,0.001,1,0.1,"relu",0.5,0.8,0.630513390225047,-30.380672875628,0.0400537867489281,1.25540828270259,0.162870911841531,0.548133813342893,-8.27128671601802,-0.0432533360929294,1.10105385736395,0.062803336752695
248,0.6,0.6,0.5,0.25,0.001,2,0.2,"relu",0.8,0.3,0.586231652556845,-31.2090516634098,0.00413259364503293,1.14962335307657,0.106431245036892,0.548133509899232,-8.26847558308325,-0.0298666538054671,1.08517681790456,0.0553155395866578
180,0.4,0.8,0.75,0.25,0.001,2,0.2,"relu",1,0.6,0.578905960241868,-31.3049608571997,0.0016839524177838,1.13671846903174,0.0973445628145044,0.548115666693786,-8.28872273793452,-0.0282385745279237,1.07505808694699,0.0578395762453117
975,0.2,0.8,0.5,0.5,0.001,1,0.1,"relu",0.5,0.6,0.617023334055396,-30.6770368035238,0.0258180562251722,1.24692023829416,0.144526183231438,0.548006878436646,-8.34025276208689,-0.0557425532913571,1.10463026335925,0.06533009541086
402,0.6,0.2,0.5,0.5,0.001,1,0.2,"relu",0.9,0.5,0.601377599453194,-31.0395572955095,0.0138214742432618,1.1867265960322,0.123996068326541,0.547987571423626,-8.33990296340099,-0.0452369672625288,1.09274305653661,0.059499550170596
546,0,0.6,0,0.25,0.001,1,0.1,"relu",0.4,0.1,0.639075144844307,-30.6644322444603,0.0256567062224399,1.37505710567381,0.173343440763656,0.547978941689956,-8.6910614499798,-0.160581761136723,1.1473397898606,0.0607680322493807
435,0,0.4,1,1,0.001,2,0.1,"relu",1,0.8,0.61341871342902,-30.6861948543886,0.0244504235840845,1.21639064713755,0.139916329800255,0.547977393536715,-8.33978503915345,-0.0574118043512989,1.08948638802686,0.0578944076252305
192,0.2,1,0.25,0.75,0.001,2,0.1,"relu",0.9,0.4,0.612107335663086,-30.8158701222762,0.0198038849187003,1.2483585563951,0.139263786085936,0.547975646039692,-8.39182648196385,-0.0597102540448307,1.12117275358902,0.0645740937217744
859,1,0,0.25,0.5,0.001,2,0.2,"relu",0,0.9,0.597744727680547,-31.9580820599588,0.0165764441707083,1.14421430266384,0.1191144968655,0.547926369895395,-8.50826598568607,-0.0246913262115195,1.06313588582995,0.0609852601313825
893,0.8,1,0.5,0.75,0.001,1,0.2,"relu",0.8,0.6,0.616309886713383,-30.7836688079918,0.0262272817508918,1.21673749133586,0.143623446924673,0.547900682373288,-8.35868100134277,-0.0561830761564253,1.09802328309836,0.0632367271119319
568,0.6,0.2,0.25,0.25,0.001,2,0.2,"relu",0.3,0.8,0.598428414943114,-31.1029771288589,0.00861216023377214,1.18043047380147,0.121907673686042,0.547878973558731,-8.30105643632343,-0.0479499294740701,1.11043629414907,0.064165818023732
383,0.2,1,1,1,0.001,1,0.2,"relu",0.3,0.3,0.620579934506663,-30.6580642368779,0.0315860299022583,1.23261135551946,0.148831280725138,0.547827673745337,-8.32385234743901,-0.042972928972188,1.1101729532622,0.0639303165003155
855,0.8,0.4,0,0.25,0.001,2,0.1,"relu",0.1,0.8,0.609774262183791,-31.2744918660785,-0.00553003885153796,1.29870367563308,0.132775362646463,0.547826281192778,-8.60340399122848,-0.109986555978352,1.14373485202641,0.0601689629615927
983,0,0.8,0.75,1,0.001,2,0.2,"relu",0.3,0.6,0.601925583262144,-31.0998047130535,0.014530952980169,1.17186942877033,0.126340138310909,0.547819736781169,-8.28557188171329,-0.0374103800923009,1.07285847036676,0.0580347983736893
995,0.2,0.2,0,0,0.001,1,0.2,"relu",1,0.3,0.61888921108762,-31.2176896415748,0.00290022780206942,1.31061299454726,0.145716800870939,0.547696891707312,-8.71653167965679,-0.136284401291885,1.12119531445008,0.0552804325330485
956,0.8,0,0,0.75,0.001,1,0.1,"relu",0.3,0.1,0.632202693875791,-30.9563485264278,0.013253667942539,1.35511097281431,0.16111050668691,0.547583603300517,-8.80668674489312,-0.161895584851369,1.1706207882695,0.0612681532016329
892,1,1,0,0.5,0.001,1,0.2,"relu",0.3,0.6,0.608776350485317,-31.6122117494805,-0.00995943365535819,1.2709849755634,0.129018551680886,0.547516191059493,-8.72663686056478,-0.131348653901089,1.13130185239367,0.0575082523163574
763,0,0,1,0.25,0.001,2,0.1,"relu",0.8,0.1,0.606416488028976,-30.7448009658404,0.0220608740530538,1.1857453661608,0.129891591845834,0.54748097443423,-8.23443483691802,-0.0282122452527623,1.09107470249875,0.0622629605823021
491,1,0.8,0.25,0,0.001,2,0.1,"relu",0.1,0.2,0.605597449213531,-30.9148331714521,0.0144988606213774,1.2087987865857,0.130522189660992,0.547461374051976,-8.32343911972045,-0.0567449162825684,1.0962287214676,0.0643272212288839
239,0,0.2,1,0,0.001,1,0.2,"relu",0.1,0.7,0.6150542700769,-30.6775552283333,0.0309743312811076,1.19659370681534,0.142937829117924,0.547406104320834,-8.28044908458516,-0.0345275217449971,1.07572190629198,0.0602924756463557
132,0.2,0.4,1,0.75,0.001,2,0.1,"relu",0.5,0,0.59780046034271,-30.9963153322964,0.0117423423280265,1.18577628587218,0.120419466792285,0.54739949445978,-8.36556707653308,-0.0584625335049414,1.09240117789702,0.0566179285108191
942,0.2,0,0.75,1,0.001,1,0.2,"relu",0.2,0.2,0.613601219394574,-30.8066190241959,0.0218783758549687,1.21336642490358,0.141205795572916,0.547314650503454,-8.30431192576099,-0.0483914559426589,1.09320317251543,0.0583280025607934
419,0.6,0.8,1,1,0.001,1,0.2,"relu",0,0.5,0.609405030371384,-31.5215371442532,0.024958026048805,1.17872976490212,0.134869893229225,0.547239993476071,-8.47890004554954,-0.0322345735451381,1.07397770648876,0.0597346883764764
471,1,0.8,1,1,0.001,2,0.2,"relu",0.6,0.6,0.597686304366704,-31.1299368573497,0.00920769446320459,1.16809776615864,0.119367862140007,0.547144471604838,-8.33753880292248,-0.0486437522689153,1.09004458737615,0.0567116765327506
171,0.4,0,0.5,0.25,0.001,1,0.2,"relu",0.8,0.8,0.613702770285167,-30.7651276947681,0.0250672237428891,1.20943205359762,0.142382687813726,0.54704633323307,-8.29927696627719,-0.0394353714045385,1.0863584568465,0.06109547375166
368,0.4,0.6,0.25,0.25,0.001,2,0.1,"relu",0.2,1,0.60290270106026,-30.9445957525038,0.0154434431860691,1.19150579614713,0.128222714461877,0.546987028406697,-8.31758134883851,-0.0460260018616562,1.08791901207772,0.0587285918654369
458,0.2,0,0.75,0.75,0.001,2,0.1,"relu",0.3,0.9,0.596035956731538,-31.0027569312727,0.0131863371722896,1.16777311333529,0.119856687691435,0.546881699467261,-8.28993972849214,-0.0371791669363468,1.09957058360413,0.05537599548128
834,0.6,0.8,0.5,0.25,0.002,2,0.2,"relu",0.1,0.7,0.649317952627591,-29.9120126506325,0.0615439712321747,1.21549888685885,0.189298643987547,0.546848097939368,-8.13548118662175,-0.00798092312034748,1.06751391931081,0.0640084596206355
881,0.6,0.4,0.5,0.25,0.001,1,0.2,"relu",0.8,0.6,0.60662884935427,-30.9375471522834,0.0196353303734826,1.19535318864793,0.129679444137591,0.546822344898749,-8.28597971050046,-0.042293564796142,1.09055976592913,0.0596422496144848
669,0.4,0.2,0,0.75,0.001,2,0.2,"relu",0.1,0.5,0.601405035022608,-31.6031105767557,-0.0138722206030022,1.2642415323966,0.125034701905887,0.546792434781514,-8.66488305754713,-0.119891827915042,1.11089561466902,0.057421619859839
136,0.8,0.6,1,0.5,0.001,2,0.2,"relu",1,0.7,0.580261486243869,-31.2634734124697,0.00264159542494566,1.12963135589325,0.0986864492300952,0.546736777233213,-8.24521190301035,-0.0316721426432375,1.09408696728422,0.0625644000166402
753,0,0.4,1,0.25,0.001,1,0.1,"relu",0.8,0,0.620475388062077,-30.5526669628648,0.0329046169178162,1.23172881639301,0.150126517080435,0.546658642204134,-8.27479644678013,-0.0363423071266511,1.10357323183282,0.0633581391902428
117,0.8,0.2,1,1,0.001,2,0.1,"relu",0.3,0,0.597675935771367,-31.0698658767294,0.00879358354708377,1.18398546916165,0.117045746452085,0.546645206168844,-8.30795199835933,-0.0360951043798375,1.0917831273724,0.0652822336382966
416,1,0.4,1,1,0.001,1,0.1,"relu",1,0.2,0.623603046305367,-30.4959998814202,0.0342799668550476,1.26619251801228,0.158981396169153,0.546540268436534,-8.42736263911256,-0.0653620930183143,1.10092119489278,0.0618440607964881
909,0.4,0,0.75,0,0.002,2,0.2,"relu",0,0.5,0.646023818654005,-30.5198914323962,0.0574497202924217,1.18219200047394,0.185435257551619,0.546450980353947,-8.21149374209466,0.00101329193038392,1.04605116346719,0.0652103196989886
974,0.6,1,0,1,0.001,2,0.2,"relu",0.4,0.5,0.598980503689535,-31.6348835717219,-0.018080507331141,1.26210546362583,0.122734940250863,0.546436447519551,-8.67105637989174,-0.1212384879076,1.13118236861603,0.0543559978434826
350,0.8,0.8,0.75,0.5,0.001,2,0.1,"relu",0.8,0.8,0.603272777786768,-30.8296920748613,0.0176775269670778,1.19425484749879,0.126911002265179,0.546430657646885,-8.28908744236185,-0.0397640884707856,1.09117340923488,0.0580009086287187
270,0.4,0.8,1,0.75,0.001,2,0.2,"relu",1,0.6,0.58440006824741,-31.2483151097874,0.00339245958118696,1.13799775724827,0.104079828424057,0.546299924558164,-8.31441244654275,-0.0404073470420113,1.0733062819884,0.049736954971323
57,0,0.4,0.5,0.5,0.001,1,0.1,"relu",0,0.6,0.620840785618039,-30.9384174158736,0.0380328794918493,1.20562213575134,0.152220667826407,0.546277834682165,-8.41146165299877,-0.0350215530793817,1.07863952033192,0.0597863907257386
372,0.2,0.6,0.25,0,0.001,2,0.1,"relu",0.9,0.4,0.611130535472702,-30.817087722496,0.0190322717163706,1.21392163668932,0.14000927422986,0.546264151796932,-8.3676749893564,-0.0538211368184361,1.10086587518131,0.0532583639336761
426,1,0,1,0.5,0.001,2,0.2,"relu",0.1,0.8,0.589743450898503,-31.0515405467636,0.0123017386692155,1.14822190123477,0.110927891199823,0.546213839689357,-8.28337654410508,-0.0267265612575562,1.08353054106463,0.0592454016981548
501,1,1,1,0.25,0.001,2,0.1,"relu",0.6,0.8,0.592397949111023,-30.97443089533,0.0121967245741651,1.16191402481788,0.117388959368438,0.546199350337998,-8.24355433339503,-0.0310967673948488,1.0785284460142,0.0569620268769692
564,0.2,1,0.25,1,0.001,2,0.2,"relu",0.5,0.3,0.604847312467807,-31.1874186469146,0.00703015193557207,1.2172319196837,0.131225103607962,0.546117586483418,-8.4428628699012,-0.0648192311260514,1.09456844547294,0.0545210566076798
971,1,0.4,0.75,0.75,0.001,1,0.1,"relu",0.1,0.7,0.623142392340772,-30.5203395919343,0.0340643644343548,1.23950745442549,0.152256423704947,0.5461049352823,-8.26682856094955,-0.0333302490530215,1.09210755701461,0.0617285086601567
468,0.8,0.4,0.75,0,0.001,1,0.1,"relu",0.4,0.8,0.615679012719448,-30.627183038795,0.0286869867819318,1.22095465395063,0.143151135844502,0.546031596433788,-8.38457328560148,-0.0602984067007057,1.09480752890633,0.0542307097503198
773,0.8,0.2,1,0,0.001,1,0.2,"relu",0,0.4,0.605941754613752,-31.436577743779,0.029504101717749,1.16205632585001,0.132599942273582,0.546030267686642,-8.36470913824961,-0.0205461630491241,1.070687948809,0.0580151790363316
200,0.8,0.8,0.25,0.25,0.001,1,0.1,"relu",0.2,0.5,0.614140189270177,-30.8180701324131,0.0214560556020275,1.25268771821738,0.142495447458869,0.545970397313906,-8.40130683053337,-0.0708200313236344,1.09476085489437,0.0547585100597424
225,0.2,0.4,0.25,0,0.001,1,0.1,"relu",0.9,0.6,0.623642160887133,-30.5541093460091,0.0320384921375877,1.27021046995265,0.157411889144858,0.545966161392373,-8.34919395789199,-0.0597200584493828,1.11762021682656,0.0618665895048747
245,0.6,0.8,0.25,0.5,0.001,2,0.1,"relu",0.4,0.4,0.610517290048378,-30.842017955229,0.018065063575912,1.23494893229728,0.139260040269579,0.545834365789767,-8.37440395368751,-0.0590815080672496,1.09182184103319,0.0613170606831481
301,0.2,0.4,0.5,1,0.001,1,0.1,"relu",1,0.2,0.626164193067125,-30.5400626381966,0.0313682667762517,1.27789394583393,0.159492792152402,0.545800530873856,-8.3704608165302,-0.0631663556679381,1.10274274733369,0.0692033528355123
320,0,0.8,0.25,0.5,0.001,2,0.1,"relu",0.6,0.9,0.605503045504014,-30.894001659371,0.0129251121315828,1.21544768441181,0.131071845223041,0.545762548404972,-8.3315210537642,-0.0562750724160975,1.09507105499008,0.0607406120394493
354,1,0.2,1,0.25,0.001,2,0.1,"relu",1,1,0.586654633985467,-31.0642672375995,0.00727028197626115,1.15477178615047,0.108224323857674,0.545740227365496,-8.28315944144805,-0.0367742628157583,1.08197677948446,0.0618385223126935
165,0,0,0.25,1,0.001,2,0.1,"relu",0.4,0.6,0.613434154229527,-30.8264246230344,0.0159296651274707,1.25463789387985,0.139838223505456,0.54563041752299,-8.38015570713116,-0.0670221314051566,1.10903559594352,0.060954441526047
154,0.6,0.8,0.25,0.25,0.001,2,0.1,"relu",0.7,0.8,0.605839774274162,-30.891650277444,0.015166715882966,1.2096995265807,0.131024794123608,0.545600600594218,-8.35524109421416,-0.0504057360540684,1.1054519918594,0.0535216765244794
918,0.4,1,0.75,1,0.001,2,0.2,"relu",0.7,0.3,0.593643498376321,-31.1430683116003,0.00709710394400412,1.1759521602666,0.119628712450139,0.545576480481302,-8.29699677396548,-0.0402919848007442,1.07892857957414,0.0631102609448117
15,0.2,0.4,0.25,0,0.001,1,0.2,"relu",0.4,0.8,0.609217932328257,-30.97361048833,0.0171369819668119,1.20234637837579,0.138468960331074,0.545534660310409,-8.38378353213065,-0.0540429318536964,1.10002276304856,0.0604069449580435
280,0.6,0.4,1,0.5,0.001,2,0.1,"relu",0.2,1,0.599680283666822,-30.8025961310464,0.0216321312036286,1.1758937106342,0.12575634193735,0.545529752918557,-8.2310797994575,-0.0262281274902282,1.07998421311597,0.0592334260567634
822,0.8,0.6,0.75,0,0.001,2,0.2,"relu",0.3,0.7,0.584031658030306,-31.1573473813874,0.0090578938831706,1.13984753792723,0.10439195370272,0.545509349989629,-8.28020229097508,-0.0315849524322982,1.07593222467302,0.0569300556728369
584,0.6,0,0.75,0.25,0.001,2,0.1,"relu",0.7,0.7,0.60204251055128,-30.8773171805693,0.0168775031919887,1.17677061165616,0.124752415189985,0.545479353316938,-8.28747061420635,-0.0402026816617816,1.07331981446691,0.0553061066475413
884,0,0.8,1,0.75,0.001,2,0.1,"relu",0.1,0.3,0.598932659435191,-30.8884817080208,0.0161540296969973,1.18215807680145,0.119628516572366,0.54546110277936,-8.31147336645657,-0.0419272651442657,1.09518947747353,0.0577739121789537
367,0.6,1,0,0,0.001,1,0.1,"relu",0.9,0.6,0.630251202894203,-30.9494981569644,0.0135664517688994,1.371759804054,0.16220092646359,0.54544121131756,-8.72921500068962,-0.137410779354988,1.15143671244625,0.0609995998499638
25,0,0.2,0.5,0.25,0.001,1,0.1,"relu",0.9,0.2,0.629611151349863,-30.4240992824986,0.0391422210524225,1.2597179971592,0.162970280468142,0.54538444559275,-8.298987271633,-0.0494796677806574,1.10219409788509,0.0631093047466218
712,0.4,0.2,0.25,1,0.001,2,0.2,"relu",0.6,0.9,0.600373070733111,-31.1871221221403,0.00453125074829902,1.20726511785068,0.124035088400146,0.545379552762095,-8.38116731128686,-0.0640595021829689,1.09462083371257,0.0605721376044413
521,0.6,0.8,0.25,0,0.001,2,0.2,"relu",0.1,0.2,0.5933997374483,-31.1212224769403,0.0072669104679924,1.16982747532343,0.116823464442219,0.545300266132702,-8.29831074155328,-0.0437817061167797,1.08765668507076,0.0562178150367054
361,0.8,0.4,0,0,0.001,1,0.1,"relu",1,0.8,0.619954628270401,-31.135311193818,0.00509437712555684,1.31493273055058,0.146924213745153,0.545209193220796,-8.69225857286178,-0.141798072778129,1.1590168566216,0.0628804472386759
894,1,0.2,0.5,0,0.001,1,0.1,"relu",0.8,0.2,0.61269512238462,-30.6960322552052,0.0245598472487137,1.21174542344301,0.138934338956265,0.545201619882892,-8.35256711875891,-0.0527777396772766,1.09871777373767,0.0585683561217372
457,0.6,0.8,0.75,1,0.001,2,0.2,"relu",0.5,0.3,0.597866104812175,-31.0349378651424,0.0112960687945724,1.17987870631766,0.122137840118253,0.545194355455063,-8.33583772789484,-0.0458279879472194,1.08869535483086,0.0579599809230638
172,0.8,0.6,0,0.25,0.001,1,0.2,"relu",0.2,0,0.613560251711848,-31.3811476623739,-0.0013003024357387,1.28268582734744,0.138167671882835,0.545165613345694,-8.73664757357322,-0.146821444501191,1.13724217205618,0.0517950940330964
530,0,1,0.75,0,0.001,1,0.1,"relu",0.6,0.9,0.613858183162278,-30.6466999259715,0.028295547818695,1.215282885321,0.143791058981533,0.545084585644481,-8.32359242779309,-0.0501103879821009,1.08461037478202,0.051800055859573
72,0.2,0.4,0.5,0.25,0.001,2,0.1,"relu",0.2,0,0.591392979427493,-31.0637145516745,0.0081765837743983,1.17866543198579,0.113853604130033,0.545064184345909,-8.27605064471167,-0.033472584201123,1.08353477579053,0.0550404281885274
465,0.2,0.2,1,0,0.001,2,0.2,"relu",0.5,1,0.585935742083236,-31.0982808004328,0.00994951749393804,1.13404207032275,0.104704969303839,0.54501113347363,-8.25319984968392,-0.0291384529345749,1.06320232454152,0.0498734144722195
