"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","tss.train_mean","AUC.valid_mean","ll.valid_mean","nagel.valid_mean","plr.valid_mean","tjur.valid_mean","cor.valid_mean","tss.valid_mean"
181,0,1,0.25,0,0.002,2,0.1,"relu",0.5,0.5,0.87090208490687,-21.095587837574,0.421229440061617,4.20916357337089,0.255340676317404,0.536394313525236,0.806974759135724,0.642801273382711,-9.89076710891633,-1.15242666442461,2.21905517960195,0.0734397723713908,0.181563607727135,0.760071719325329
218,0,1,1,0.75,0.001,2,0.2,"relu",0.7,0.4,0.819656970427121,-24.1931988802051,0.301083594211758,2.58966741017027,0.160188894234571,0.436175036306702,0.7810669894168,0.642712351756234,-8.20027270053962,-0.0933287363099772,1.6792650323382,0.062545710150566,0.186132560217178,0.751165519047088
125,0,1,1,0.75,0.002,2,0.2,"relu",0.9,0.2,0.850054695036465,-22.5713043432191,0.365649135266046,3.23512186290797,0.201573792940963,0.489828572584502,0.792908832842116,0.64238054911412,-8.89056858225072,-0.377250393271665,1.93613892557936,0.0693403153927765,0.1905938149895,0.757521108470014
263,0,0.8,0.25,0.75,0.002,2,0.1,"relu",1,0.6,0.8787788246154,-20.7027398108597,0.435662356002191,4.30917123800364,0.265582118740972,0.553203333982392,0.809220058734042,0.642339601852528,-9.86994257040153,-1.16493366068231,2.20380984035705,0.0789171672143665,0.181614367957042,0.761769255082538
50,0,0.2,0.25,0.5,0.002,1,0.2,"relu",0.5,0.8,0.880765671909001,-20.8166276008039,0.432019950472927,4.21637347635494,0.251387531917184,0.553388738778823,0.807069890374371,0.642312724395468,-8.85809253770247,-0.330402608044564,2.33438093095638,0.0712222053814042,0.19020464873465,0.756310570178182
532,0,1,0,0.25,0.002,2,0.2,"relu",0.5,0.4,0.878258802388834,-20.819427470953,0.434852126017042,4.41344062614209,0.267450434867473,0.556217080081504,0.807798222302155,0.642255953339836,-9.4045920912774,-0.604103282257269,1.95275437379807,0.0794878979992593,0.182600439392365,0.7561652421224
822,0,0.8,1,0.5,0.001,1,0.1,"relu",0.1,0.2,0.872004288665107,-21.012324888114,0.422752349004539,4.26881049251025,0.263225281053817,0.545634977640241,0.808883300515847,0.642021910676652,-9.15235898952592,-0.403051179825543,2.25550743942405,0.0808773079410164,0.189486647463674,0.76112620068754
24,0,0.2,0,1,0.001,1,0.2,"relu",0.7,0.8,0.877721162522358,-20.9963404265771,0.425706391103269,4.18919184307812,0.261923276369842,0.554199323252656,0.806475882179002,0.641949424121723,-8.80301732576425,-0.289595621730839,1.96723232691312,0.0787006057184697,0.184546832549984,0.751340051229995
278,0,0.8,0,0,0.001,1,0.1,"relu",0.2,0.9,0.893369558494585,-19.610201754922,0.475860870516175,5.34185855832084,0.309490585825611,0.591589895243386,0.821923855018063,0.641935057705844,-9.69285144817811,-0.587492604692379,2.83355931332324,0.0846170314169485,0.181810921299623,0.764196910766353
654,0,0.2,0.25,1,0.001,2,0.1,"relu",0.7,0.4,0.859981073415077,-22.0750593262261,0.382640942603756,3.52373145216777,0.222108025027876,0.518569132191337,0.798947124328924,0.64192758262631,-8.65582928785905,-0.251366141250432,2.01540360016035,0.073881469992415,0.18656057417017,0.75760053384925
123,0,0.8,1,0,0.001,1,0.1,"relu",0.5,0.8,0.868918223780493,-21.2070814974613,0.415088041822916,4.13907184944313,0.256406089218506,0.537943570314121,0.807241920925231,0.641884442791494,-9.23119995613042,-0.43682541444925,2.59343668649665,0.0802272118762976,0.191602689146917,0.764556279877878
577,0,1,0.5,0,0.001,2,0.1,"relu",0.8,0.4,0.839093868066003,-23.0231720144756,0.346433586014589,3.23383674245326,0.200779120604116,0.476903066449729,0.793076383628876,0.641845518750665,-8.70572784329645,-0.264767367673706,2.08472526501413,0.0710307992895504,0.185077390729365,0.758630612167929
682,0,0.8,0.25,0,0.001,2,0.2,"relu",0.9,0.7,0.820330695944208,-24.1599179694597,0.302440142559842,2.62229336408758,0.161394575023245,0.436899381120767,0.781719682847128,0.64177501904364,-8.2019444920744,-0.0929535410957128,1.71687926217398,0.0635468332980532,0.189972967677595,0.751246042387679
294,0,0.6,0.25,0.75,0.001,2,0.1,"relu",0.5,0.9,0.847487631640408,-22.6568087144712,0.360221642981807,3.35189174447555,0.207861515391815,0.493371560818224,0.79554034025004,0.641536800892489,-8.54728374257229,-0.193182215083392,2.09313211643304,0.0713673350369938,0.188643145503247,0.75862041294945
986,0,1,0,0,0.001,1,0.2,"relu",0.6,0.8,0.875260510345108,-21.1688287755977,0.419051956083267,4.06468849935187,0.257583806822683,0.548205376681831,0.804785068591719,0.64151848976988,-8.78708241058472,-0.296358581051485,1.92020254162378,0.0778354104107977,0.184795266070591,0.751169996408051
699,0,0.6,0.75,1,0.001,2,0.1,"relu",0.2,0.6,0.848520082368381,-22.5998035362839,0.362696382207568,3.38991990493545,0.209953476256907,0.495763708203941,0.795806704495319,0.641482975239309,-8.65773200321029,-0.227829427640883,1.92973904994016,0.0711730202234951,0.184832055829673,0.757941792559891
745,0,0.2,0,0,0.001,2,0.2,"relu",0.2,0.7,0.848702551511766,-22.7299391234256,0.361680616439692,3.36179303711492,0.211412676629574,0.497941565977622,0.793101566245658,0.641468218402505,-8.56612466583467,-0.204421161001097,1.9225621779465,0.0718513603305543,0.1864263522196,0.754162027150527
659,0,0.4,0.75,0.5,0.001,2,0.2,"relu",0.4,0.5,0.820071020477026,-24.1781168331556,0.302002054269806,2.61925695833306,0.161532356556831,0.436479897859625,0.781352843865877,0.641351394636712,-8.29860201735188,-0.117187325700205,1.68799689153401,0.0607309602842969,0.184393373783547,0.752457832488955
582,0,0.8,0,0.25,0.001,1,0.2,"relu",0.1,0.7,0.875946236731917,-21.0783611608173,0.422907785570569,4.13484460593981,0.259354598882789,0.550569943932035,0.807087125469496,0.641268830965642,-8.9225045659288,-0.296055059089381,1.94180270397439,0.0762174991044466,0.17994000852747,0.754484179493312
479,0,0.8,1,0,0.001,1,0.2,"relu",1,0.9,0.855695127599801,-22.3739665696903,0.371784766785918,3.38441094479907,0.212285976545899,0.50371990400881,0.795013053083226,0.641197235078988,-8.47045717299825,-0.173384655737942,1.84209170978306,0.0688665878563419,0.187572048029128,0.752114488578932
692,0,0.2,0,0.75,0.002,2,0.1,"relu",0.2,0.2,0.901126240251682,-18.9921120258216,0.500097406159669,6.07170242288847,0.327962270226319,0.608900546566154,0.824227844058846,0.641141513358109,-10.3823738082634,-1.12029247522317,5.47811161963795,0.0840025383780075,0.178355540708592,0.763556606069027
688,0,0,1,0.75,0.001,2,0.2,"relu",0.3,1,0.818076392776316,-24.2979866062683,0.29919163244115,2.64964821665065,0.152932925889828,0.433271513138174,0.785922283402424,0.641028664182463,-8.31558755661523,-0.107145585848763,1.76707540206784,0.0599230018035252,0.185413923523614,0.755749363358778
533,0,0.4,0,0.5,0.001,2,0.1,"relu",0.8,0.1,0.868051996980104,-21.3914748735132,0.410442240449753,4.12000264319823,0.252566416416634,0.538929968331128,0.805877787870278,0.641002409370515,-9.02654847664154,-0.370416379940997,3.18188071529048,0.0770408653835589,0.181783824349137,0.759127208030853
587,0,0,1,0.5,0.002,2,0.1,"relu",0.9,0.2,0.875315262140254,-20.8423786835584,0.430624812953667,4.27127926470736,0.26226291214676,0.546314362457172,0.808561760570814,0.640994832344741,-9.67444693682181,-0.834735581047419,2.57819862271307,0.0773098640512446,0.17994364339885,0.759656154367974
240,0,0.4,0,0.75,0.001,2,0.1,"relu",0.3,0.8,0.868528047987936,-21.3831413374989,0.411590029708806,4.18326439673651,0.253714447382046,0.540182852667065,0.806211598779633,0.640878105718716,-8.97205175209242,-0.310521951027257,2.82041191766854,0.0763040052590791,0.184083002605915,0.757280017672117
877,0,0.2,0,0.75,0.002,2,0.2,"relu",0.8,0.3,0.880447810087632,-20.6384663748044,0.440781158931536,4.52797424703616,0.272881909477007,0.560757596942373,0.809671462660256,0.640862809420536,-9.43015538074445,-0.563592257530546,2.04599173091368,0.0803003265425025,0.180027860104115,0.756361436121331
309,0,1,0.5,1,0.001,2,0.1,"relu",0.7,0.3,0.854446347396806,-22.3216121814365,0.373143400775972,3.43380097025161,0.21600645520368,0.507001828119397,0.797534479859625,0.640608247521048,-8.63104752342042,-0.251555735496393,2.1471029011841,0.0751020289110719,0.189608116343956,0.758756745363779
108,0,0.2,0.5,1,0.002,2,0.2,"relu",0.2,0.4,0.862790906441418,-22.1133695943922,0.383020312277034,3.34130964746322,0.214781913681496,0.512449321199897,0.795098362904177,0.640572154072033,-8.97307007844702,-0.417447168016887,1.81998058542589,0.0688886746535861,0.182823186616934,0.755195268002529
584,0,0.2,1,0,0.002,2,0.1,"relu",0.2,0.3,0.871759624369073,-21.035128163006,0.423622402771477,4.23315255479126,0.257827791248006,0.539001763684941,0.806824140295186,0.640518252056652,-9.70256195369202,-1.0636153039815,2.27931379259333,0.0746400363527807,0.184287316066377,0.760362034612126
975,0,1,0.5,0,0.002,2,0.2,"relu",1,0.6,0.850623483334008,-22.49215806438,0.368674849012315,3.28411236592207,0.205944280213585,0.491169529593497,0.793202556939533,0.640290007603271,-9.00733827817537,-0.471805143966567,1.8484655238185,0.0684788459291434,0.186178630468911,0.754294016215032
625,0,0.2,0.5,0,0.002,2,0.2,"relu",0.5,0.7,0.857343197801406,-22.1443859481372,0.382382445173498,3.44645121962235,0.214679959722589,0.504439872565151,0.796400128084517,0.640142111519349,-9.11509968723354,-0.460206113198912,1.85189076293057,0.0683084043898074,0.186047082809603,0.757672116605266
390,0,0.4,0.5,0.25,0.001,2,0.2,"relu",1,0.2,0.817992453380518,-24.2775218108911,0.297569858487442,2.59876908173207,0.158669676962116,0.43384707947267,0.78089333023839,0.640099460792663,-8.16314791806898,-0.0798038384377231,1.72094586474244,0.061466451856478,0.187150360188862,0.751533063232242
786,0,0.6,0,0.5,0.001,2,0.1,"relu",0.3,0.2,0.86538614046172,-21.5285472610958,0.405579926077719,4.09833472025158,0.250225355741312,0.532772418174657,0.805020250887213,0.64008126755411,-8.97439024854853,-0.314208792466669,2.35478911260979,0.0748993906366382,0.180058270521267,0.758435370698221
598,0,0.2,0.25,0.25,0.001,1,0.2,"relu",0.6,0.5,0.853750543389679,-22.4871730097809,0.367476114022008,3.34940768885372,0.208851588563714,0.500006399353659,0.794588472520225,0.640040951960616,-8.39179083245342,-0.138928146717666,1.81246048445691,0.0673139061309183,0.185255316806048,0.750596939609668
376,0,0.6,0,1,0.001,2,0.1,"relu",0.5,0.1,0.870580286244969,-21.2135289361834,0.417222023138063,4.24435847783183,0.257949829386483,0.544367806079101,0.807226933047957,0.639970903782875,-9.07408712484944,-0.377644379486379,2.85784331879488,0.0789417722459663,0.182251037761061,0.759110540515002
158,0,1,1,0,0.001,1,0.1,"relu",0.6,0.3,0.864516276212748,-21.4467197295653,0.406031372918167,4.03764194768117,0.249542654214592,0.528911226695697,0.80503881992717,0.639817573368664,-9.06351651597697,-0.351878257210324,2.35815469096686,0.0754826678223618,0.189144010225674,0.761234950090984
802,0,0.6,0.75,1,0.002,2,0.2,"relu",0.6,0.7,0.867262864050971,-21.8442126303665,0.393764603428962,3.51283356353667,0.219728807743315,0.521991808464013,0.797691048049909,0.639709553503974,-9.08956135166627,-0.510179200154443,1.76420024343534,0.0673335510826987,0.183823849398488,0.756263734413312
943,0,0.8,0.75,0,0.002,2,0.2,"relu",0.7,0.7,0.852937015460509,-22.4030047616241,0.37212446913077,3.33484057873879,0.207208994162515,0.493985319880361,0.794276526991476,0.639581092065494,-9.1356189576307,-0.484708271465706,1.72177280714682,0.064966704520979,0.183874967582399,0.754333495276669
632,0,1,0,1,0.001,1,0.2,"relu",0.9,0.8,0.876280955685392,-21.0825898144402,0.422135855929519,4.11520648213377,0.259853180515935,0.550412569063122,0.805630257554308,0.639500058798619,-8.78407545383287,-0.278019438251439,1.90536582048337,0.0777845760359233,0.182524448723389,0.750432867915373
289,0,1,0.25,0.5,0.001,2,0.2,"relu",0.3,0.5,0.822516450444252,-24.0896689821045,0.305182496355459,2.62947238848162,0.162881081615139,0.442048495363909,0.782110019105657,0.639404798276437,-8.24721508482439,-0.0969894100784929,1.71035329690184,0.0603540635954045,0.184156165468216,0.751768609188154
77,0,1,0,1,0.002,1,0.2,"relu",0.1,0,0.902767721625808,-19.1189492280064,0.494896096342388,5.52638465685061,0.317433059191985,0.608554768059279,0.821021994360308,0.639385697849266,-9.84878362587401,-0.791913740567732,2.37044879481281,0.0824050809339732,0.175544395441416,0.755817680856904
162,0,0.8,0.25,0.5,0.002,2,0.2,"relu",0.9,0.7,0.856229429459013,-22.2360999130953,0.378413145098031,3.39566422277016,0.212433029839442,0.501881348500938,0.795308842456261,0.639252975446915,-9.0661907503796,-0.448932935107528,1.83538022024842,0.0681585805520171,0.182719374861788,0.755611480185891
871,0,0.2,0.25,0.5,0.001,1,0.1,"relu",0.7,1,0.869792886255293,-21.1592969575209,0.417388485378272,4.23270685158165,0.254383161468266,0.538937646975251,0.809897593858645,0.638969797845831,-9.19704404590107,-0.404318775983279,2.75776417553625,0.0773173481556494,0.188245662047015,0.76522886352009
346,0,0,0.75,0.25,0.002,2,0.2,"relu",0.6,0.4,0.8538295874945,-22.309626529785,0.376003858043406,3.37947303226145,0.210779226666945,0.498298038426001,0.794852861981792,0.638462648497551,-9.10470154925545,-0.495018032205913,1.90719409238421,0.0693779173591432,0.183323998923,0.754906158733153
214,0,0.6,0.5,0.25,0.001,2,0.2,"relu",0.5,0.5,0.816827749025447,-24.2750509602803,0.297749003472745,2.60713466923938,0.159173781628353,0.432365913110174,0.781143015505387,0.638461611232477,-8.25291306963374,-0.108248381287461,1.64630061104177,0.0594225055917265,0.185251071041194,0.751522190078927
15,0,0.6,1,0.75,0.002,1,0.2,"relu",0.2,0.1,0.880438985939099,-20.7786963824258,0.433290754935771,4.16788750780172,0.251409301264872,0.553888103533032,0.807260097571734,0.638253507608677,-9.39701058922624,-0.546752396762758,2.55183123201652,0.0715831733750195,0.192475887391079,0.759688033504427
875,0,0.6,1,0.5,0.001,2,0.2,"relu",0.5,0.8,0.821053277200993,-24.1778368218226,0.302098738867039,2.61560668279675,0.161261723999844,0.437633087311336,0.781144127510678,0.637960027694605,-8.29554403642518,-0.126201702876405,1.65260190440388,0.0612963764663464,0.18359867606039,0.750335237720202
481,0,0.2,0.5,0,0.001,2,0.2,"relu",0.5,0.3,0.819999182950514,-24.179681082156,0.302037230861868,2.63168791992807,0.16106476408032,0.436526687836453,0.781458667095985,0.63783056610931,-8.25309488381195,-0.100508735650725,1.69234064987274,0.0599890079405508,0.181405677817511,0.75118719166671
667,0,0.2,0.25,1,0.002,2,0.2,"relu",1,0.7,0.872455376399676,-21.5722919126787,0.403785849239142,3.63856561457159,0.227289662629004,0.534405752927452,0.8000265678678,0.637761488508963,-9.03835977475687,-0.481080765810548,1.84834202284626,0.0693353229923448,0.185106159363766,0.755940970160025
896,0,0.4,0,0.75,0.002,2,0.2,"relu",0.1,1,0.875927706630695,-20.938442706432,0.432446131511719,4.63213048827759,0.2571683349443,0.549281864693678,0.814237858457038,0.637631029232715,-9.66716352864807,-0.670198710068804,1.97701039793539,0.0750304836042624,0.17013706087057,0.761710461369373
527,0,0,0.5,0.75,0.001,2,0.1,"relu",0.2,1,0.841172668732224,-22.8767460034096,0.354664972105461,3.42870275524189,0.201241170534518,0.480792592262289,0.799545213866852,0.636972227135792,-8.80036591996435,-0.235474545751732,2.00041076934376,0.064855908663054,0.177231225676496,0.76315355059482
718,0,1,0.5,0,0.001,2,0.2,"relu",0.2,0.9,0.817658702466197,-24.2958810965982,0.298159259178762,2.59496550766278,0.156361118034909,0.431568137012349,0.782741860257467,0.636710138046185,-8.26720843585144,-0.0915570676813327,1.68781965116292,0.0590033900063165,0.181874542189605,0.753475334782845
519,0,0.4,0,0.25,0.001,1,0.2,"relu",0.2,0.5,0.877506982471588,-21.0032882124639,0.425226163950027,4.13814811325258,0.262634458466448,0.55331765190666,0.806045558076175,0.636651028178439,-8.80991283205358,-0.289276769853824,1.96820764711627,0.0767799398014213,0.178937766648073,0.752328052652627
808,0,0.2,0,0,0.001,2,0.1,"relu",0.1,0.4,0.866691253035885,-21.4829097876266,0.407917212331389,4.14594163003314,0.25072110580004,0.535316200796965,0.805281511979557,0.636552039056374,-8.99980638237681,-0.311995204932255,2.28177546034153,0.0744305637178445,0.17631251757313,0.754789970773763
307,0,1,0.75,0.75,0.001,1,0.1,"relu",0.2,0.9,0.869701339463975,-21.1106346029982,0.419626228970237,4.34496899128207,0.259776046802147,0.54088247682749,0.810158060873804,0.636446578064605,-9.21233443314116,-0.415907010219652,2.5750391852478,0.0744332081759563,0.18065109149995,0.762470535245953
433,0,0.2,0.75,0.5,0.002,2,0.2,"relu",0.3,0.8,0.852698850161277,-22.392487230422,0.372831846039425,3.35944042471635,0.207152153551605,0.496424644361536,0.794545204326843,0.636140070942756,-9.0887421550171,-0.503812173434313,1.82795499049734,0.0673139131342975,0.179167709185593,0.754615483498556
491,0,0.2,0,0,0.002,1,0.1,"relu",0.7,0.1,0.919058802850898,-17.348509598026,0.555366395975393,7.8910027075174,0.381817309672319,0.654877368148339,0.837756101262488,0.636055687523403,-11.2701728416534,-1.63684358775001,5.6157388277732,0.0921895145636813,0.172108068347226,0.762869995492357
139,0,0.6,0.5,0.5,0.002,1,0.1,"relu",0.9,0.6,0.88850090750298,-19.7459092626793,0.469620381822093,5.23052448107037,0.301389161482765,0.579489683906267,0.817544332665446,0.635063478360878,-9.9973224514512,-1.01777600953696,2.85602939022092,0.0765792119679557,0.182637363971754,0.762542266540626
517,0,0.4,0,0,0.002,2,0.1,"relu",0.2,0,0.892950092862015,-19.6049289540664,0.47849422800402,5.58065706793367,0.310806343209582,0.591412418599019,0.819294259950104,0.634681760558954,-10.1676875436336,-0.933973372771365,2.60803070049874,0.0808802376267505,0.172661998850311,0.761917547996802
192,0,0.6,0.75,0.5,0.001,1,0.1,"relu",0.7,0.3,0.867835912907406,-21.2308380388421,0.413849265835128,4.17424727229216,0.256080708145365,0.537583093317141,0.807122718772812,0.634298815208365,-9.14048331463462,-0.373527498985985,3.2614842984005,0.0740908731460915,0.183394710128503,0.761328724160787
549,0,1,1,0.5,0.002,2,0.2,"relu",0.1,0.7,0.854896829462438,-22.3124436682646,0.376337743446875,3.39439343932762,0.209566506392688,0.499312996878372,0.79541021217145,0.634108527854132,-9.02196269789934,-0.459263235625642,1.71974865998138,0.0652966978591786,0.171625248861663,0.754355982603479
974,0,0.8,0,0.25,0.001,2,0.1,"relu",0.5,0.6,0.864705854247927,-21.583632328043,0.403319981971143,4.05896342720146,0.246753075220681,0.532224430393331,0.804672442610791,0.634070942042101,-9.01979526561745,-0.365384331917755,2.58868704971502,0.0748944711959744,0.176459106059043,0.755778406164013
907,0,0.2,1,1,0.002,2,0.1,"relu",0,0.9,0.839368387150432,-26.280706950216,0.298667527785064,5.09203709024532,0.172260577341009,0.459053058836946,0.828117767454319,0.633539665858524,-11.8259895669009,-1.19724932348777,49.3006679540466,0.0563697881767258,0.160909420404695,0.791873271067783
706,0,0.4,0.75,0.5,0.001,1,0.1,"relu",0.1,1,0.863724005607988,-21.5308606269238,0.40654300505989,4.29106198866195,0.242815542729797,0.525797831543937,0.8123553434584,0.633379280799163,-9.41355823543579,-0.439514299480895,2.18595043906909,0.0707349558880714,0.175752420776866,0.768262176655204
583,0,0.2,0,0.75,0.002,1,0.1,"relu",0.8,1,0.912842739106573,-17.827005639328,0.538980402829838,7.3723151052473,0.370922313886303,0.638850185361518,0.834777218045556,0.633330386434081,-11.0383696937947,-1.30721627632683,3.11131806097943,0.0826826619055377,0.166972029425046,0.763187989659991
727,0,0.8,0,0.5,0.002,1,0.1,"relu",0.2,0,0.916505695758914,-17.5666452209939,0.547278080168366,7.37888592421504,0.374341689972174,0.648042142607965,0.836402699722045,0.632890768684841,-11.0217825000123,-1.28302671134263,6.35233336122946,0.0856748133580948,0.173291259838612,0.766525103389395
460,0,0.2,0.25,0.25,0.002,1,0.1,"relu",0.2,0.6,0.896070482242169,-19.1699816613204,0.490461698149493,5.6945687063741,0.315247854223269,0.597638645278791,0.823670730842841,0.632431976469269,-10.518010082887,-1.16412018892633,4.14010589001638,0.0802056135371067,0.179525634504646,0.766986525812586
658,0,0.2,1,0.5,0.002,1,0.1,"relu",0.9,0.4,0.888528118719823,-19.7705195696966,0.468719274718091,5.19390828928443,0.297790346137392,0.578779241342371,0.81750758294245,0.632202939141287,-10.0472955119921,-0.783598962083341,7.29466981954741,0.0753061715745873,0.174482260945511,0.764697283957404
904,0,0,1,1,0.002,1,0.1,"relu",0.4,0.2,0.900865110261363,-18.9343292936477,0.498284357311947,5.73554714965689,0.319679179110704,0.60596089685432,0.824213244936816,0.631924370689451,-10.4426211734472,-1.02233615733754,5.11040680806189,0.0777522653556869,0.170660407143702,0.763122701819068
221,0,0.6,1,0.5,0.002,1,0.1,"relu",0.9,0.9,0.889306579488216,-19.7060068213187,0.472003718374152,5.29965725656456,0.302168582766867,0.583825044554912,0.818471207260279,0.631764586156149,-9.99492974839791,-0.848128147410349,10.3024433809398,0.0775576062048791,0.173490346740305,0.763204054170041
497,0,0.8,0.5,0.75,0.001,1,0.1,"relu",0.5,1,0.866168038923146,-21.3352563969231,0.411438712521116,4.2111102451195,0.249317421554126,0.532378240571071,0.809488870456583,0.631756082617601,-9.36822106061719,-0.453764681027664,2.18365243112777,0.0680667990664578,0.169065844545813,0.76478760351264
446,0,0.2,1,0,0.002,1,0.1,"relu",0.6,0.6,0.890526773042029,-19.6152037969005,0.474054448241351,5.398316898931,0.303597775765142,0.583288743833285,0.818721569917718,0.631342527016209,-10.0860331618491,-0.899807048464477,25.4337525081769,0.0768727270932776,0.178887865499766,0.761797216761377
522,0,0,0.25,0,0.002,1,0.1,"relu",0.3,0.7,0.890425429704093,-19.4920991088531,0.478484333572361,5.61341701339344,0.306813313488605,0.587538557043944,0.819942732770637,0.630195529759682,-10.1983076530914,-0.946644936115057,8.51078185197094,0.0723439121295155,0.169356622493614,0.764481881821616
771,0,1,0.75,0.75,0.002,1,0.1,"relu",0.6,0.2,0.89969991205104,-18.9424628588648,0.499181834640324,5.87528209749091,0.32506171445092,0.606231327798616,0.824407155349847,0.629573440909404,-10.4751500673526,-0.946058734938367,23.0779525192836,0.0813298047065939,0.17535237044235,0.767072312531047
42,0,0.8,0.5,0.75,0.002,1,0.1,"relu",0.8,1,0.895504350721034,-19.2434295922234,0.48872315099597,5.76935889827333,0.312198995369327,0.594802637851438,0.823542412818104,0.629520775573459,-10.3100794021205,-1.03248690649082,4.30861536431486,0.0790422389468446,0.168806470226683,0.766361217794633
576,0,1,0.75,0.75,0.002,1,0.2,"relu",0,0.1,0.847649077304806,-25.5039976534319,0.325733329564188,5.56400124213943,0.17389479714353,0.472674810618165,0.827914983869288,0.629082175663383,-11.3018363357128,-1.0353015721851,3.25832402241428,0.0559636471723526,0.162289975695822,0.788183800787703
231,0,0.4,0.25,0.75,0.002,1,0.1,"relu",0.5,0.5,0.901037389215748,-18.9503270787459,0.498190764102025,5.71435616965166,0.321300214838579,0.608154569277523,0.823989033882853,0.628966752130144,-10.6705007707526,-1.17304702372158,5.28650553685242,0.0789309402670577,0.173210030300753,0.764130902410998
934,0,1,0,0.5,0.002,1,0.2,"relu",0,0.8,0.871960071614356,-23.2856167421306,0.382377038248804,7.487676918322,0.238239955998091,0.520357976488285,0.836908426406632,0.627672862944658,-12.175493128587,-1.47533302465834,3.74500402228404,0.0664665025492513,0.161901339430737,0.785273535016747
321,0,1,0,0,0.002,1,0.1,"relu",0.3,0.7,0.918540036146714,-17.4263964281107,0.552533917163193,7.82656397255808,0.379823407207302,0.652252149497018,0.836669818559497,0.627455904058142,-11.2508123553067,-1.66627870262638,2.78408569666898,0.0829704721880278,0.160548186939898,0.763673599825343
525,0,0.6,1,0.75,0.002,2,0.1,"relu",0,0.8,0.839234215060639,-26.2913268326003,0.297208472917332,5.21889496914162,0.168838423425073,0.456131220348142,0.827078636994954,0.627363461486647,-11.6214550192027,-1.0972609942303,38.0190301578979,0.0520697291119006,0.157180926012881,0.790486561185593
574,0,0.8,1,1,0.002,1,0.1,"relu",0.7,0.1,0.90094256231798,-18.9283266523649,0.498539837864623,5.74470033835724,0.321318239569376,0.608073257842047,0.823998258711085,0.626839307272071,-10.5639058584181,-1.31141177430624,3.03784948456297,0.0773684050054763,0.166387228150179,0.766458884446419
684,0,0.4,0.5,0.25,0.001,2,0.1,"relu",0,0.3,0.813638928306784,-26.66152681265,0.269435175494791,3.70496018518565,0.138003303178133,0.41914231716557,0.816352304584385,0.623140857715144,-10.2751270408433,-0.487447127542009,2.74744715282398,0.0448759332251675,0.155758994617466,0.784326769683028
84,0,1,0.25,0.25,0.002,2,0.1,"relu",0,0.9,0.831741472310045,-26.4926803074665,0.285475355132986,5.14973588243965,0.165063666129328,0.446209418731486,0.824816956705232,0.621461721865884,-11.8825282004142,-1.1906147375837,3.34887595779722,0.0531670569920423,0.156129320997958,0.789048183461001
154,0,0.4,1,0.5,0.002,1,0.1,"relu",0.2,0.8,0.893880946616634,-19.369152597404,0.483648395734558,5.50521528981787,0.310973325368838,0.591212659385459,0.820990226073873,0.621094572921136,-10.555490260744,-1.30967829639273,3.0043945937006,0.0715712695743272,0.1609770855904,0.762126886776753
850,0,0.8,0.5,1,0.001,2,0.1,"relu",0,0.2,0.824293307094316,-26.2271996598578,0.28860291107271,3.87373271618247,0.140314773917616,0.443045069925174,0.81779294252097,0.620052700295731,-10.1232273280937,-0.428151810523658,2.29674157923069,0.0443192405532435,0.154054227343097,0.785572108935804
179,0,0,1,0.25,0.002,2,0.2,"relu",0,0,0.818361129786319,-27.026181644299,0.276560857755261,3.99663403326681,0.128707391363825,0.430581537326565,0.817843566542104,0.619309070882764,-10.6595818705554,-0.642655176494935,3.20982532190003,0.0398303912444495,0.151142742433255,0.787049076954581
302,0,0.4,1,1,0.001,2,0.1,"relu",0,0.2,0.818827901243714,-26.3734912203731,0.280067653773679,3.77755854895295,0.140109738325849,0.432349937852358,0.816527282531477,0.619249170564626,-10.1135353169138,-0.458620596804092,2.40912600534533,0.0454332375749929,0.153661834949834,0.784332096795352
175,0,0.2,0.75,0.75,0.001,2,0.2,"relu",0,1,0.785277006978297,-27.4255634984756,0.232706130751509,2.73154641685243,0.101400247961121,0.380754921102859,0.803542113669399,0.617997066031395,-9.42764428485644,-0.217032943517308,2.23887304697863,0.0367197687262101,0.146704407279356,0.779119765905155
277,0,0.2,0,1,0.001,2,0.2,"relu",0,0.9,0.824678624251591,-25.3513444034527,0.300990993684495,3.81509309030511,0.150950673944289,0.448226869618308,0.812297005155977,0.617961110546721,-9.8298435048507,-0.39606856236039,2.259940101297,0.0479975894200042,0.15001778637789,0.778004890714338
612,0.2,1,0.75,0.25,0.002,1,0.1,"relu",0.7,0.4,0.709444085024055,-27.7797778347396,0.15340943381273,1.67182926631451,0.0831437639729764,0.279495467109383,0.748948368872847,0.617849899408826,-7.89088986828434,0.0186910982055264,1.33908680851388,0.0397885536054685,0.153788948101498,0.733201466678169
655,0.2,1,0.75,1,0.002,1,0.1,"relu",0.1,0.4,0.744310721440752,-27.6146842124315,0.160271843066153,1.6040790505533,0.0802240025883373,0.321670350417488,0.749605067313391,0.617526687932239,-7.88861135986625,0.0194239961931706,1.26678925758061,0.0334425219277009,0.148127627157766,0.7344272271549
